"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"4","7","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"4","8","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"4","9","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","0","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","1","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","2","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","3","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","4","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","5","1","r6tvbczq","940","hl256-128-64_bs64_lr0.001_optadam"
"5","6","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","7","1","r6tvbczq","45","hl256-128-64_bs64_lr0.001_optadam"
"5","8","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"5","9","1","r6tvbczq","15","hl256-128-64_bs64_lr0.001_optadam"
"6","0","1","r6tvbczq","170","hl256-128-64_bs64_lr0.001_optadam"
"6","1","1","r6tvbczq","2","hl256-128-64_bs64_lr0.001_optadam"
"6","2","1","r6tvbczq","87","hl256-128-64_bs64_lr0.001_optadam"
"6","3","1","r6tvbczq","22","hl256-128-64_bs64_lr0.001_optadam"
"6","4","1","r6tvbczq","129","hl256-128-64_bs64_lr0.001_optadam"
"6","5","1","r6tvbczq","1","hl256-128-64_bs64_lr0.001_optadam"
"6","6","1","r6tvbczq","580","hl256-128-64_bs64_lr0.001_optadam"
"6","7","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"6","8","1","r6tvbczq","9","hl256-128-64_bs64_lr0.001_optadam"
"6","9","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","0","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","1","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","2","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","3","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","4","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","5","1","r6tvbczq","10","hl256-128-64_bs64_lr0.001_optadam"
"7","6","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","7","1","r6tvbczq","968","hl256-128-64_bs64_lr0.001_optadam"
"7","8","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"7","9","1","r6tvbczq","22","hl256-128-64_bs64_lr0.001_optadam"
"8","0","1","r6tvbczq","7","hl256-128-64_bs64_lr0.001_optadam"
"8","1","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"8","2","1","r6tvbczq","2","hl256-128-64_bs64_lr0.001_optadam"
"8","3","1","r6tvbczq","3","hl256-128-64_bs64_lr0.001_optadam"
"8","4","1","r6tvbczq","13","hl256-128-64_bs64_lr0.001_optadam"
"8","5","1","r6tvbczq","6","hl256-128-64_bs64_lr0.001_optadam"
"8","6","1","r6tvbczq","3","hl256-128-64_bs64_lr0.001_optadam"
"8","7","1","r6tvbczq","5","hl256-128-64_bs64_lr0.001_optadam"
"8","8","1","r6tvbczq","960","hl256-128-64_bs64_lr0.001_optadam"
"8","9","1","r6tvbczq","1","hl256-128-64_bs64_lr0.001_optadam"
"9","0","1","r6tvbczq","1","hl256-128-64_bs64_lr0.001_optadam"
"9","1","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","2","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","3","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","4","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","5","1","r6tvbczq","14","hl256-128-64_bs64_lr0.001_optadam"
"9","6","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","7","1","r6tvbczq","45","hl256-128-64_bs64_lr0.001_optadam"
"9","8","1","r6tvbczq","0","hl256-128-64_bs64_lr0.001_optadam"
"9","9","1","r6tvbczq","940","hl256-128-64_bs64_lr0.001_optadam"
"0","0","0","67doq7xu","793","hl256-128-64_bs64_lr0.001_optadam"
"0","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"0","2","0","67doq7xu","11","hl256-128-64_bs64_lr0.001_optadam"
"0","3","0","67doq7xu","18","hl256-128-64_bs64_lr0.001_optadam"
"0","4","0","67doq7xu","5","hl256-128-64_bs64_lr0.001_optadam"
"0","5","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"0","6","0","67doq7xu","161","hl256-128-64_bs64_lr0.001_optadam"
"0","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"0","8","0","67doq7xu","11","hl256-128-64_bs64_lr0.001_optadam"
"0","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"1","0","0","67doq7xu","4","hl256-128-64_bs64_lr0.001_optadam"
"1","1","0","67doq7xu","972","hl256-128-64_bs64_lr0.001_optadam"
"1","2","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"1","3","0","67doq7xu","17","hl256-128-64_bs64_lr0.001_optadam"
"1","4","0","67doq7xu","3","hl256-128-64_bs64_lr0.001_optadam"
"1","5","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"1","6","0","67doq7xu","3","hl256-128-64_bs64_lr0.001_optadam"
"1","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"1","8","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"1","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"2","0","0","67doq7xu","10","hl256-128-64_bs64_lr0.001_optadam"
"2","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"2","2","0","67doq7xu","734","hl256-128-64_bs64_lr0.001_optadam"
"2","3","0","67doq7xu","10","hl256-128-64_bs64_lr0.001_optadam"
"2","4","0","67doq7xu","105","hl256-128-64_bs64_lr0.001_optadam"
"2","5","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"2","6","0","67doq7xu","140","hl256-128-64_bs64_lr0.001_optadam"
"2","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"2","8","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"2","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"3","0","0","67doq7xu","25","hl256-128-64_bs64_lr0.001_optadam"
"3","1","0","67doq7xu","4","hl256-128-64_bs64_lr0.001_optadam"
"3","2","0","67doq7xu","9","hl256-128-64_bs64_lr0.001_optadam"
"3","3","0","67doq7xu","887","hl256-128-64_bs64_lr0.001_optadam"
"3","4","0","67doq7xu","45","hl256-128-64_bs64_lr0.001_optadam"
"3","5","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"3","6","0","67doq7xu","26","hl256-128-64_bs64_lr0.001_optadam"
"3","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"3","8","0","67doq7xu","4","hl256-128-64_bs64_lr0.001_optadam"
"3","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"4","0","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"4","1","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"4","2","0","67doq7xu","61","hl256-128-64_bs64_lr0.001_optadam"
"4","3","0","67doq7xu","22","hl256-128-64_bs64_lr0.001_optadam"
"4","4","0","67doq7xu","839","hl256-128-64_bs64_lr0.001_optadam"
"4","5","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"4","6","0","67doq7xu","76","hl256-128-64_bs64_lr0.001_optadam"
"4","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"4","8","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"4","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","0","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","2","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","3","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"5","4","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","5","0","67doq7xu","973","hl256-128-64_bs64_lr0.001_optadam"
"5","6","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"5","7","0","67doq7xu","14","hl256-128-64_bs64_lr0.001_optadam"
"5","8","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"5","9","0","67doq7xu","11","hl256-128-64_bs64_lr0.001_optadam"
"6","0","0","67doq7xu","78","hl256-128-64_bs64_lr0.001_optadam"
"6","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"6","2","0","67doq7xu","42","hl256-128-64_bs64_lr0.001_optadam"
"6","3","0","67doq7xu","18","hl256-128-64_bs64_lr0.001_optadam"
"6","4","0","67doq7xu","66","hl256-128-64_bs64_lr0.001_optadam"
"6","5","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"6","6","0","67doq7xu","791","hl256-128-64_bs64_lr0.001_optadam"
"6","7","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"6","8","0","67doq7xu","5","hl256-128-64_bs64_lr0.001_optadam"
"6","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","0","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","2","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","3","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","4","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","5","0","67doq7xu","18","hl256-128-64_bs64_lr0.001_optadam"
"7","6","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","7","0","67doq7xu","952","hl256-128-64_bs64_lr0.001_optadam"
"7","8","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"7","9","0","67doq7xu","30","hl256-128-64_bs64_lr0.001_optadam"
"8","0","0","67doq7xu","3","hl256-128-64_bs64_lr0.001_optadam"
"8","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"8","2","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"8","3","0","67doq7xu","5","hl256-128-64_bs64_lr0.001_optadam"
"8","4","0","67doq7xu","6","hl256-128-64_bs64_lr0.001_optadam"
"8","5","0","67doq7xu","2","hl256-128-64_bs64_lr0.001_optadam"
"8","6","0","67doq7xu","6","hl256-128-64_bs64_lr0.001_optadam"
"8","7","0","67doq7xu","2","hl256-128-64_bs64_lr0.001_optadam"
"8","8","0","67doq7xu","975","hl256-128-64_bs64_lr0.001_optadam"
"8","9","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","0","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","1","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","2","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","3","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","4","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","5","0","67doq7xu","11","hl256-128-64_bs64_lr0.001_optadam"
"9","6","0","67doq7xu","1","hl256-128-64_bs64_lr0.001_optadam"
"9","7","0","67doq7xu","35","hl256-128-64_bs64_lr0.001_optadam"
"9","8","0","67doq7xu","0","hl256-128-64_bs64_lr0.001_optadam"
"9","9","0","67doq7xu","953","hl256-128-64_bs64_lr0.001_optadam"
