"Actual","Predicted","_defaultColorIndex","id","nPredictions","name"
"9","7","1","m4vt94x2","62","hl128-64_bs64_lr0.001_optadam"
"9","8","1","m4vt94x2","3","hl128-64_bs64_lr0.001_optadam"
"9","9","1","m4vt94x2","892","hl128-64_bs64_lr0.001_optadam"
"0","0","0","dvw7yq5m","763","hl128_bs64_lr0.001_optadam"
"0","1","0","dvw7yq5m","4","hl128_bs64_lr0.001_optadam"
"0","2","0","dvw7yq5m","15","hl128_bs64_lr0.001_optadam"
"0","3","0","dvw7yq5m","92","hl128_bs64_lr0.001_optadam"
"0","4","0","dvw7yq5m","6","hl128_bs64_lr0.001_optadam"
"0","5","0","dvw7yq5m","5","hl128_bs64_lr0.001_optadam"
"0","6","0","dvw7yq5m","102","hl128_bs64_lr0.001_optadam"
"0","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"0","8","0","dvw7yq5m","12","hl128_bs64_lr0.001_optadam"
"0","9","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"1","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"1","1","0","dvw7yq5m","939","hl128_bs64_lr0.001_optadam"
"1","2","0","dvw7yq5m","14","hl128_bs64_lr0.001_optadam"
"1","3","0","dvw7yq5m","38","hl128_bs64_lr0.001_optadam"
"1","4","0","dvw7yq5m","6","hl128_bs64_lr0.001_optadam"
"1","5","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"1","6","0","dvw7yq5m","2","hl128_bs64_lr0.001_optadam"
"1","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"1","8","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"1","9","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"2","0","0","dvw7yq5m","8","hl128_bs64_lr0.001_optadam"
"2","1","0","dvw7yq5m","4","hl128_bs64_lr0.001_optadam"
"2","2","0","dvw7yq5m","722","hl128_bs64_lr0.001_optadam"
"2","3","0","dvw7yq5m","16","hl128_bs64_lr0.001_optadam"
"2","4","0","dvw7yq5m","169","hl128_bs64_lr0.001_optadam"
"2","5","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"2","6","0","dvw7yq5m","74","hl128_bs64_lr0.001_optadam"
"2","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"2","8","0","dvw7yq5m","7","hl128_bs64_lr0.001_optadam"
"2","9","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"3","0","0","dvw7yq5m","19","hl128_bs64_lr0.001_optadam"
"3","1","0","dvw7yq5m","13","hl128_bs64_lr0.001_optadam"
"3","2","0","dvw7yq5m","13","hl128_bs64_lr0.001_optadam"
"3","3","0","dvw7yq5m","894","hl128_bs64_lr0.001_optadam"
"3","4","0","dvw7yq5m","28","hl128_bs64_lr0.001_optadam"
"3","5","0","dvw7yq5m","1","hl128_bs64_lr0.001_optadam"
"3","6","0","dvw7yq5m","29","hl128_bs64_lr0.001_optadam"
"3","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"3","8","0","dvw7yq5m","3","hl128_bs64_lr0.001_optadam"
"3","9","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"4","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"4","1","0","dvw7yq5m","3","hl128_bs64_lr0.001_optadam"
"4","2","0","dvw7yq5m","88","hl128_bs64_lr0.001_optadam"
"4","3","0","dvw7yq5m","45","hl128_bs64_lr0.001_optadam"
"4","4","0","dvw7yq5m","787","hl128_bs64_lr0.001_optadam"
"4","5","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"4","6","0","dvw7yq5m","72","hl128_bs64_lr0.001_optadam"
"4","7","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"4","8","0","dvw7yq5m","5","hl128_bs64_lr0.001_optadam"
"4","9","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
"5","0","0","dvw7yq5m","0","hl128_bs64_lr0.001_optadam"
